"cliente";"cpf_cnpj";"uf";"municipio";"municipio_codigo";"data_da_contratacao";"valor_da_operacao_em_reais";"valor_desembolsado_em_reais";"fonte_de_recurso_desembolsos";"modalidade_de_apoio";"forma_de_apoio";"produto";"instrumento_financeiro";"inovacao";"area_operacional";"setor_cnae";"subsetor_cnae_agrupado";"subsetor_cnae_codigo";"subsetor_cnae_nome";"setor_bndes";"subsetor_bndes";"porte_do_cliente";"natureza_do_cliente";"instituicao_financeira_credenciada";"cnpj_do_agente_financeiro";"situacao_da_operacao"
"SINCOL SA INDUSTRIA E COMERCIO";"**.*53.660/0001-**";" SC";"CACADOR";4203006;"18/04/2013";"2.272.515";"2.272.515";"RECURSOS LIVRES - PRÓPRIOS";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"BNDES REVITALIZA";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Madeira";"C1622600";"FAB ESTRUTURAS DE MADEIRA E ARTIGOS CARPINTARIA PARA CONSTRUCAO";"INDUSTRIA";"OUTRAS";"GRANDE";"PRIVADA";"BANCO BRADESCO S.A.";"60.746.948.0001-12";"LIQUIDADA"
"MERITOR DO BRASIL SISTEMAS AUTOMOTIVOS LTDA.";"**.*69.187/0001-**";" SP";"LIMEIRA";3526902;"18/04/2013";"19.830.000";"19.830.000";"RECURSOS LIVRES - TESOURO";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"PSI - Exportação de Bens de Capital";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Veículo, reboque e carroceria";"C2941700";"FAB PECAS E ACESSORIOS P/O SISTEMA MOTOR DE VEICULOS AUTOMOTORES";"INDUSTRIA";"MATERIAL DE TRANSPORTE";"GRANDE";"PRIVADA";"BANCO BRADESCO S.A.";"60.746.948.0001-12";"LIQUIDADA"
"GARRETT MOTION INDUSTRIA AUTOMOTIVA BRASIL LTDA.";"**.*88.045/0001-**";" SP";"GUARULHOS";3518800;"22/04/2013";"12.000.000";"12.000.000";"RECURSOS LIVRES - TESOURO";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"PSI - Exportação de Bens de Capital";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Outros equip transporte";"C3099700";"FAB EQUIPAMENTOS DE TRANSPORTE NAO ESPECIFICADOS ANTERIORMENTE";"INDUSTRIA";"MATERIAL DE TRANSPORTE";"GRANDE";"PRIVADA";"BANCO SANTANDER (BRASIL) S.A.";"90.400.888.0001-42";"LIQUIDADA"
"VOLVO DO BRASIL VEICULOS LTDA";"**.*99.424/0001-**";" PR";"CURITIBA";4106902;"25/04/2013";"200.000.000";"200.000.000";"RECURSOS LIVRES - TESOURO";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"PSI - Exportação de Bens de Capital";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Veículo, reboque e carroceria";"C2920400";"FABRICACAO DE CAMINHOES E ONIBUS";"INDUSTRIA";"MATERIAL DE TRANSPORTE";"GRANDE";"PRIVADA";"KIRTON BANK S.A. - BANCO MULTIPLO";"01.701.201.0001-89";"LIQUIDADA"
"NB MAQUINAS LTDA";"**.*27.635/0001-**";" SP";"ITAPIRA";3522604;"26/04/2013";"24.168.000";"24.168.000";"RECURSOS LIVRES - TESOURO";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"PSI - Exportação de Bens de Capital";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Máquinas e equipamentos";"C2833000";"FAB MAQ EQ P/AGRIC E PECUARIA PECA ACESS EXCETO PARA IRRIGACAO";"INDUSTRIA";"MECÂNICA";"GRANDE";"PRIVADA";"BANCO DO BRASIL SA";"00.000.000.0001-91";"LIQUIDADA"
"AGRALE SOCIEDADE ANONIMA";"**.*10.324/0001-**";" RS";"CAXIAS DO SUL";4305108;"26/04/2013";"10.000.000";"10.000.000";"RECURSOS LIVRES - TESOURO";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"PSI - Exportação de Bens de Capital";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Máquinas e equipamentos";"C2831300";"FABRICACAO DE TRATORES AGRICOLAS, PECAS E ACESSORIOS";"INDUSTRIA";"MECÂNICA";"GRANDE";"PRIVADA";"BANCO DO BRASIL SA";"00.000.000.0001-91";"LIQUIDADA"
"ROMAGNOLE PRODUTOS ELETRICOS S.A.";"**.*58.717/0001-**";" PR";"MANDAGUARI";4114203;"26/04/2013";"10.089.500";"10.089.500";"RECURSOS LIVRES - TESOURO";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"PSI - Exportação de Bens de Capital";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Máq, aparelho eletrico";"C2731700";"FAB APARELHOS EQUIP P/DISTRIBUICAO CONTROLE DE ENERGIA ELETRICA";"INDUSTRIA";"MECÂNICA";"GRANDE";"PRIVADA";"KIRTON BANK S.A. - BANCO MULTIPLO";"01.701.201.0001-89";"LIQUIDADA"
"SAN MARINO ONIBUS LTDA";"**.*85.822/0001-**";" RS";"CAXIAS DO SUL";4305108;"30/04/2013";"4.000.000";"4.000.000";"RECURSOS LIVRES - TESOURO";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"PSI - Exportação de Bens de Capital";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Veículo, reboque e carroceria";"C2930100";"FAB DE CABINES, CARROCERIAS E REBOQUES PARA VEICULOS AUTOMOTORES";"INDUSTRIA";"MATERIAL DE TRANSPORTE";"GRANDE";"PRIVADA";"BANCO DO ESTADO DO RIO GRANDE DO SUL SA";"92.702.067.0001-96";"LIQUIDADA"
"MWM - TUPY DO BRASIL LTDA.";"**.*62.259/0001-**";" SP";"SAO PAULO";3550308;"06/05/2013";"14.260.750";"14.260.750";"RECURSOS LIVRES - TESOURO";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"PSI - Exportação de Bens de Capital";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Veículo, reboque e carroceria";"C2920400";"FABRICACAO DE CAMINHOES E ONIBUS";"INDUSTRIA";"MATERIAL DE TRANSPORTE";"GRANDE";"PRIVADA";"BANCO DO BRASIL SA";"00.000.000.0001-91";"LIQUIDADA"
"INDUSTRIA DE CALCADOS WEST COAST LTDA";"**.*38.712/0001-**";" RS";"IVOTI";4310801;"07/05/2013";"3.018.900";"3.018.900";"RECURSOS LIVRES - PRÓPRIOS";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"BNDES REVITALIZA";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Couro, artefato e calçado";"C1531900";"FABRICACAO DE CALCADOS DE COURO";"INDUSTRIA";"OUTRAS";"GRANDE";"PRIVADA";"BANCO DO BRASIL SA";"00.000.000.0001-91";"LIQUIDADA"
"MWM - TUPY DO BRASIL LTDA.";"**.*62.259/0001-**";" RS";"CANOAS";4304606;"07/05/2013";"34.914.250";"34.914.250";"RECURSOS LIVRES - TESOURO";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"PSI - Exportação de Bens de Capital";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Veículo, reboque e carroceria";"C2910700";"FABRICACAO DE AUTOMOVEIS, CAMIONETAS E UTILITARIOS";"INDUSTRIA";"MATERIAL DE TRANSPORTE";"GRANDE";"PRIVADA";"BANCO DO BRASIL SA";"00.000.000.0001-91";"LIQUIDADA"
"POLIMETRI INDUSTRIA METALURGICA LTDA";"**.*88.150/0001-**";" SP";"MAUA";3529401;"08/05/2013";"3.000.000";"3.000.000";"RECURSOS LIVRES - TESOURO";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"PSI - Exportação de Bens de Capital";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Veículo, reboque e carroceria";"C2949200";"FAB PECA ACESSORIO P/VEICULO AUTOMOTOR NAO ESPECI ANTERIORMENTE";"INDUSTRIA";"MATERIAL DE TRANSPORTE";"GRANDE";"PRIVADA";"BANCO SANTANDER (BRASIL) S.A.";"90.400.888.0001-42";"LIQUIDADA"
"VIPOSA S.A";"**.*54.437/0001-**";" SC";"CACADOR";4203006;"08/05/2013";"10.000.000";"10.000.000";"RECURSOS LIVRES - PRÓPRIOS";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"BNDES REVITALIZA";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Couro, artefato e calçado";"C1510600";"CURTIMENTO E OUTRAS PREPARACOES DE COURO";"INDUSTRIA";"OUTRAS";"GRANDE";"PRIVADA";"BANCO DO BRASIL SA";"00.000.000.0001-91";"LIQUIDADA"
"PRENSAS SCHULER S A";"**.*68.342/0001-**";" SP";"DIADEMA";3513801;"08/05/2013";"10.095.150";"10.095.150";"RECURSOS LIVRES - TESOURO";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"PSI - Exportação de Bens de Capital";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Máquinas e equipamentos";"C2869100";"FAB MAQ EQUIP USO INDAL ESPEC NAO ESPECI ANTERIOR PECA ACESS";"INDUSTRIA";"MECÂNICA";"GRANDE";"PRIVADA";"BANCO DO BRASIL SA";"00.000.000.0001-91";"LIQUIDADA"
"STIHL FERRAMENTAS MOTORIZADAS LTDA.";"**.*35.172/0001-**";" RS";"SAO LEOPOLDO";4318705;"09/05/2013";"15.000.000";"15.000.000";"RECURSOS LIVRES - TESOURO";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"PSI - Exportação de Bens de Capital";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Máquinas e equipamentos";"C2840200";"FABRICACAO DE MAQUINAS-FERRAMENTA, PECAS E ACESSORIOS";"INDUSTRIA";"MECÂNICA";"GRANDE";"PRIVADA";"BANCO DO BRASIL SA";"00.000.000.0001-91";"LIQUIDADA"
"COMIL ONIBUS S.A. - EM RECUPERACAO JUDICIAL";"**.*40.956/0001-**";" RS";"ERECHIM";4307005;"09/05/2013";"10.000.000";"10.000.000";"RECURSOS LIVRES - TESOURO";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"PSI - Exportação de Bens de Capital";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Veículo, reboque e carroceria";"C2930100";"FAB DE CABINES, CARROCERIAS E REBOQUES PARA VEICULOS AUTOMOTORES";"INDUSTRIA";"MATERIAL DE TRANSPORTE";"GRANDE";"PRIVADA";"BANCO PINE S/A";"62.144.175.0001-20";"LIQUIDADA"
"CALCADOS FURLANETTO LTDA";"**.*14.758/0001-**";" RS";"TRES COROAS";4321709;"09/05/2013";"1.189.620";"1.189.620";"RECURSOS LIVRES - PRÓPRIOS";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"BNDES REVITALIZA";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Couro, artefato e calçado";"C1533500";"FABRICACAO DE CALCADOS DE MATERIAL SINTETICO";"INDUSTRIA";"OUTRAS";"MÉDIA";"PRIVADA";"BANCO DO ESTADO DO RIO GRANDE DO SUL SA";"92.702.067.0001-96";"LIQUIDADA"
"DIGICON S A CONTROLE ELETRONICO PARA MECANICA";"**.*20.102/0001-**";" RS";"GRAVATAI";4309209;"09/05/2013";"8.000.000";"8.000.000";"RECURSOS LIVRES - TESOURO";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"PSI - Exportação de Bens de Capital";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Equip info, eletronico, ótico";"C2651500";"FAB DE APARELHOS E EQUIPAMENTOS DE MEDIDA TESTE E CONTROLE";"INDUSTRIA";"MECÂNICA";"GRANDE";"PRIVADA";"BANCO ABC BRASIL S.A.";"28.195.667.0001-06";"LIQUIDADA"
"CAEMMUN INDUSTRIA E COMERCIO DE MOVEIS LTDA";"**.*04.948/0001-**";" PR";"ARAPONGAS";4101507;"13/05/2013";"800.000";"800.000";"RECURSOS LIVRES - PRÓPRIOS";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"BNDES REVITALIZA";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Móveis";"C3101200";"FABRICACAO DE MOVEIS COM PREDOMINANCIA DE MADEIRA";"INDUSTRIA";"OUTRAS";"GRANDE";"PRIVADA";"BANCO BRADESCO S.A.";"60.746.948.0001-12";"LIQUIDADA"
"MADAL PALFINGER S/A";"**.*13.856/0001-**";" RS";"CAXIAS DO SUL";4305108;"14/05/2013";"12.000.000";"12.000.000";"RECURSOS LIVRES - TESOURO";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"PSI - Exportação de Bens de Capital";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Máquinas e equipamentos";"C2822400";"FAB MAQ EQ APARELHOS P/TRANSP E ELEVACAO DE CARGAS E PESSOAS";"INDUSTRIA";"MECÂNICA";"GRANDE";"PRIVADA";"BANCO BRADESCO S.A.";"60.746.948.0001-12";"LIQUIDADA"
"ZF AUTOMOTIVE BRASIL LTDA.";"**.*57.349/0001-**";" SP";"LIMEIRA";3526902;"16/05/2013";"69.625.500";"69.625.500";"RECURSOS LIVRES - TESOURO";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"PSI - Exportação de Bens de Capital";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Veículo, reboque e carroceria";"C2943300";"FAB PECA ACESSORIO P/O SISTEMA DE FREIOS DE VEICULOS AUTOMOTORES";"INDUSTRIA";"MATERIAL DE TRANSPORTE";"GRANDE";"PRIVADA";"KIRTON BANK S.A. - BANCO MULTIPLO";"01.701.201.0001-89";"LIQUIDADA"
"PINHALENSE S/A.-MAQUINAS AGRICOLAS";"**.*24.423/0001-**";" SP";"ESPIRITO SANTO DO PINHAL";3515186;"17/05/2013";"3.000.150";"3.000.150";"RECURSOS LIVRES - TESOURO";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"PSI - Exportação de Bens de Capital";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Máquinas e equipamentos";"C2833000";"FAB MAQ EQ P/AGRIC E PECUARIA PECA ACESS EXCETO PARA IRRIGACAO";"INDUSTRIA";"MECÂNICA";"GRANDE";"PRIVADA";"ITAU UNIBANCO S.A.";"60.701.190.0001-04";"LIQUIDADA"
"GESTAMP BRASIL INDUSTRIA DE AUTOPECAS S/A";"**.*47.467/0001-**";" PR";"SAO JOSE DOS PINHAIS";4125506;"17/05/2013";"10.000.000";"10.000.000";"RECURSOS LIVRES - TESOURO";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"PSI - Exportação de Bens de Capital";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Veículo, reboque e carroceria";"C2949200";"FAB PECA ACESSORIO P/VEICULO AUTOMOTOR NAO ESPECI ANTERIORMENTE";"INDUSTRIA";"MATERIAL DE TRANSPORTE";"GRANDE";"PRIVADA";"BANCO VOITER SA";"61.024.352.0001-71";"LIQUIDADA"
"INDUSTRIA DE MOVEIS BECHARA NASSAR LTDA";"**.*77.738/0001-**";" SP";"TANABI";3553401;"17/05/2013";"1.000.000";"1.000.000";"RECURSOS LIVRES - PRÓPRIOS";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"BNDES REVITALIZA";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Móveis";"C3101200";"FABRICACAO DE MOVEIS COM PREDOMINANCIA DE MADEIRA";"INDUSTRIA";"OUTRAS";"MÉDIA";"PRIVADA";"BANCO VOTORANTIM S.A.";"59.588.111.0001-03";"LIQUIDADA"
"SULZER BRASIL S A";"**.*74.575/0001-**";" SP";"JUNDIAI";3525904;"20/05/2013";"8.097.600";"8.097.600";"RECURSOS LIVRES - TESOURO";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"PSI - Exportação de Bens de Capital";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Máquinas e equipamentos";"C2812700";"FAB EQ HIDRAULICO PNEUMATICO PECA E ACESSORIO EXCETO VALVULAS";"INDUSTRIA";"MECÂNICA";"GRANDE";"PRIVADA";"ITAU UNIBANCO S.A.";"60.701.190.0001-04";"LIQUIDADA"
"TEXTIL FARBE S.A";"**.*03.463/0001-**";" SC";"INDAIAL";4207502;"20/05/2013";"3.600.000";"3.600.000";"RECURSOS LIVRES - PRÓPRIOS";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"BNDES REVITALIZA";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Têxtil";"C1330800";"FABRICACAO DE TECIDOS DE MALHA";"INDUSTRIA";"TÊXTIL E VESTUÁRIO";"GRANDE";"PRIVADA";"BANCO VOTORANTIM S.A.";"59.588.111.0001-03";"LIQUIDADA"
"ADATEX INDUSTRIAL E COMERCIAL LTDA";"**.*64.734/0001-**";" SP";"JACAREI";3524402;"21/05/2013";"1.000.000";"1.000.000";"RECURSOS LIVRES - PRÓPRIOS";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"BNDES REVITALIZA";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Têxtil";"C1359600";"FABRICACAO OUTROS PROD TEXTEIS NAO ESPECIFICADOS ANTERIORMENTE";"INDUSTRIA";"TÊXTIL E VESTUÁRIO";"GRANDE";"PRIVADA";"BANCO DO BRASIL SA";"00.000.000.0001-91";"LIQUIDADA"
"INDUSTRIA DE CALCADOS WEST COAST LTDA";"**.*38.712/0001-**";" RS";"IVOTI";4310801;"21/05/2013";"3.377.560";"3.377.560";"RECURSOS LIVRES - PRÓPRIOS";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"BNDES REVITALIZA";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Couro, artefato e calçado";"C1531900";"FABRICACAO DE CALCADOS DE COURO";"INDUSTRIA";"OUTRAS";"GRANDE";"PRIVADA";"BANCO DO ESTADO DO RIO GRANDE DO SUL SA";"92.702.067.0001-96";"LIQUIDADA"
"SOROSISTEM MATERIAIS COMPOSTOS S.A.";"**.*69.550/0001-**";" SP";"SOROCABA";3552205;"23/05/2013";"23.500.000";"23.500.000";"RECURSOS LIVRES - TESOURO";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"PSI - Exportação de Bens de Capital";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Borracha e plástico";"C2229300";"FAB ARTEFATOS MATERIAL PLASTICO NAO ESPECIFICADOS ANTERIORMENTE";"INDUSTRIA";"OUTRAS";"GRANDE";"PRIVADA";"BANCO PINE S/A";"62.144.175.0001-20";"LIQUIDADA"
"INDUSTRIAS COLOMBO S.A.";"**.*27.545/0001-**";" SP";"PINDORAMA";3538105;"27/05/2013";"2.012.600";"2.012.600";"RECURSOS LIVRES - TESOURO";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"PSI - Exportação de Bens de Capital";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Máquinas e equipamentos";"C2833000";"FAB MAQ EQ P/AGRIC E PECUARIA PECA ACESS EXCETO PARA IRRIGACAO";"INDUSTRIA";"MECÂNICA";"GRANDE";"PRIVADA";"BANCO BRADESCO S.A.";"60.746.948.0001-12";"LIQUIDADA"
"SOPRANO INDUSTRIA DE EQUIPAMENTOS OLEODINAMICOS LTDA";"**.*01.774/0001-**";" MS";"CAMPO GRANDE";5002704;"28/05/2013";"5.059.750";"5.059.750";"RECURSOS LIVRES - TESOURO";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"PSI - Exportação de Bens de Capital";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Máquinas e equipamentos";"C2812700";"FAB EQ HIDRAULICO PNEUMATICO PECA E ACESSORIO EXCETO VALVULAS";"INDUSTRIA";"MECÂNICA";"GRANDE";"PRIVADA";"BANCO VOTORANTIM S.A.";"59.588.111.0001-03";"LIQUIDADA"
"VIPOSA S.A";"**.*54.437/0001-**";" SC";"CACADOR";4203006;"28/05/2013";"3.000.000";"3.000.000";"RECURSOS LIVRES - PRÓPRIOS";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"BNDES REVITALIZA";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Couro, artefato e calçado";"C1510600";"CURTIMENTO E OUTRAS PREPARACOES DE COURO";"INDUSTRIA";"OUTRAS";"GRANDE";"PRIVADA";"BANCO VOTORANTIM S.A.";"59.588.111.0001-03";"LIQUIDADA"
"PERTO S A PERIFERICOS PARA AUTOMACAO";"**.*80.035/0001-**";" RS";"GRAVATAI";4309209;"28/05/2013";"8.095.600";"8.095.600";"RECURSOS LIVRES - TESOURO";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"PSI - Exportação de Bens de Capital";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Equip info, eletronico, ótico";"C2622100";"FABRICACAO DE PERIFERICOS PARA EQUIPAMENTOS DE INFORMATICA";"INDUSTRIA";"MECÂNICA";"GRANDE";"PRIVADA";"BANCO ABC BRASIL S.A.";"28.195.667.0001-06";"LIQUIDADA"
"PLASCAR INDUSTRIA DE COMPONENTES PLASTICOS LTDA";"**.*35.576/0001-**";" SP";"JUNDIAI";3525904;"28/05/2013";"10.008.500";"10.008.500";"RECURSOS LIVRES - TESOURO";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"PSI - Exportação de Bens de Capital";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Borracha e plástico";"C2229300";"FAB ARTEFATOS MATERIAL PLASTICO NAO ESPECIFICADOS ANTERIORMENTE";"INDUSTRIA";"OUTRAS";"GRANDE";"PRIVADA";"BANCO DO BRASIL SA";"00.000.000.0001-91";"LIQUIDADA"
"LIBRELATO S.A. IMPLEMENTOS RODOVIARIOS";"**.*74.316/0001-**";" SC";"ORLEANS";4211702;"29/05/2013";"10.000.000";"10.000.000";"RECURSOS LIVRES - FAT";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"PSI - Exportação de Bens de Capital";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Veículo, reboque e carroceria";"C2930100";"FAB DE CABINES, CARROCERIAS E REBOQUES PARA VEICULOS AUTOMOTORES";"INDUSTRIA";"MATERIAL DE TRANSPORTE";"GRANDE";"PRIVADA";"BANCO PINE S/A";"62.144.175.0001-20";"LIQUIDADA"
"ROBERT BOSCH LIMITADA";"**.*90.181/0001-**";" SP";"CAMPINAS";3509502;"29/05/2013";"50.000.000";"50.000.000";"RECURSOS LIVRES - TESOURO";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"PSI - Exportação de Bens de Capital";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Veículo, reboque e carroceria";"C2941700";"FAB PECAS E ACESSORIOS P/O SISTEMA MOTOR DE VEICULOS AUTOMOTORES";"INDUSTRIA";"MATERIAL DE TRANSPORTE";"GRANDE";"PRIVADA";"ITAU UNIBANCO S.A.";"60.701.190.0001-04";"LIQUIDADA"
"METSO BRASIL INDUSTRIA E COMERCIO LTDA";"**.*22.284/0001-**";" SP";"SOROCABA";3552205;"31/05/2013";"40.252.000";"40.252.000";"RECURSOS LIVRES - TESOURO";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"PSI - Exportação de Bens de Capital";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Máquinas e equipamentos";"C2852600";"FAB OUT MAQ EQ USO NA EXTRACAO MINERAL PECA ACESS EXC EXTRA PETR";"INDUSTRIA";"MECÂNICA";"GRANDE";"PRIVADA";"KIRTON BANK S.A. - BANCO MULTIPLO";"01.701.201.0001-89";"LIQUIDADA"
"SIEMENS ENERGY BRASIL LTDA.";"**.*13.159/0001-**";" SP";"SAO PAULO";3550308;"31/05/2013";"40.000.000";"40.000.000";"RECURSOS LIVRES - TESOURO";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"PSI - Exportação de Bens de Capital";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Máq, aparelho eletrico";"C2731700";"FAB APARELHOS EQUIP P/DISTRIBUICAO CONTROLE DE ENERGIA ELETRICA";"INDUSTRIA";"MECÂNICA";"GRANDE";"PRIVADA";"ITAU UNIBANCO S.A.";"60.701.190.0001-04";"LIQUIDADA"
"INSTALADORA SAO MARCOS LTDA";"**.*24.242/0001-**";" RS";"SAO MARCOS";4319000;"31/05/2013";"6.000.000";"6.000.000";"RECURSOS LIVRES - TESOURO";"REEMBOLSÁVEL";"INDIRETA";"BNDES EXIM PRÉ-EMBARQUE";"PSI - Exportação de Bens de Capital";"NÃO";"AREA DE COMÉRCIO EXTERIOR";"INDUSTRIA DE TRANSFORMAÇÃO";"Veículo, reboque e carroceria";"C2949200";"FAB PECA ACESSORIO P/VEICULO AUTOMOTOR NAO ESPECI ANTERIORMENTE";"INDUSTRIA";"MATERIAL DE TRANSPORTE";"GRANDE";"PRIVADA";"BANCO BRADESCO S.A.";"60.746.948.0001-12";"LIQUIDADA"
